X,Y,RSS1,RSS2,RSS3,RSS4
-1.3999999999998884,-30,-82.60737402249757,-79.85033913573496,-70.85232380180601,-69.63947752522127
-1.5999999999998877,-30,-74.91961401458484,-78.19726141726242,-64.26384709022365,-64.87743039872831
-1.799999999999887,-30,-78.29529478012219,-78.60761367161155,-64.73821799711409,-64.1781078938233
-1.9999999999998863,-30,-78.09419067072099,-76.44116890303535,-68.63521666832307,-69.90127457321671
-2.199999999999889,-30,-80.95937161908228,-82.3409956978369,-71.59791870878679,-68.68999038449216
-2.399999999999885,-30,-73.87884622350312,-76.29510130898237,-63.61433827008366,-61.53225373906446
-2.5999999999998806,-30,-79.48674478033625,-81.93761468866768,-68.31861108584896,-70.06218453888853
-2.7999999999998835,-30,-79.4660228148192,-77.95149001925442,-70.39369800547165,-68.96272770132657
-2.9999999999998863,-30,-74.89734018688823,-79.41738581919081,-69.92026410269231,-64.3145322587796
-3.199999999999882,-30,-87.62551381014778,-85.18011766208818,-77.74313139727558,-74.96240407124398
-3.399999999999878,-30,-75.53608476003943,-76.12522528499686,-71.74784596580422,-66.79187292782683
-3.5999999999998806,-30,-82.88083660698366,-83.50449092165523,-78.18619627737102,-75.0547108729824
-3.7999999999998835,-30,-82.27279646892828,-80.93094035514513,-71.67121424860483,-73.36393325189212
-3.999999999999879,-30,-82.69171712619101,-82.38432503284186,-74.1826573609209,-71.69928081786338
-4.199999999999875,-30,-82.50616358989032,-80.23320863495212,-72.08909523129239,-67.42930629302859
-4.399999999999878,-30,-85.21202044425553,-86.9734744169316,-72.88641695683587,-69.04988170262214
-4.599999999999881,-30,-75.99561516071287,-76.7914485236783,-66.76095443111033,-65.7473216807175
-4.799999999999876,-30,-78.18456744291562,-77.01474933467033,-67.04033169129976,-63.84923280657788
-4.999999999999872,-30,-80.40720152344824,-76.27169976077735,-68.35287721701113,-63.98392589233437
-5.199999999999875,-30,-79.94198969068371,-82.84077077122578,-73.97706745916965,-66.42985950045447
-5.399999999999878,-30,-75.93920902052427,-78.87223812544691,-70.06318357374246,-62.33729666571287
-5.5999999999998735,-30,-84.57112587104295,-81.53836686782635,-75.78349591831092,-68.878489379664
-5.799999999999869,-30,-82.246115958332,-80.24753140366023,-71.54638412979885,-70.46179865590246
-5.999999999999872,-30,-82.95231585148346,-81.98786699424346,-72.33998862128392,-65.07534601401537
-6.199999999999875,-30,-75.33458945336126,-81.40423623775,-72.80917706455303,-62.363979948864845
-6.399999999999871,-30,-76.29006087956971,-80.393761948309,-68.85107727080832,-63.22480879758111
-6.599999999999866,-30,-79.88029447407747,-83.01800717173714,-70.52725720798435,-66.71938074270156
-6.799999999999869,-30,-79.08517776792095,-81.25685814434976,-74.81760796110176,-68.82756675785252
-6.999999999999872,-30,-78.72233380854077,-83.92793662240565,-76.53975606321261,-67.36697292350064
-7.199999999999868,-30,-78.63829965670057,-78.87777837913393,-70.5402419938879,-60.18411890969274
-7.399999999999864,-30,-78.69862043158076,-82.97192724993607,-75.68461422584144,-70.1445320063461
-7.599999999999866,-30,-71.96161359087378,-78.26869941258931,-66.03119350651727,-62.30651138788209
-7.799999999999869,-30,-79.19274039956612,-79.53355485613699,-71.34544432832789,-67.43549956585332
-7.999999999999865,-30,-75.51478441465818,-80.88927586571666,-70.75015341479497,-64.65426085677794
-8.19999999999986,-30,-76.75849081337292,-80.16660635087702,-72.07606905014474,-62.793520692691736
-8.399999999999864,-30,-75.58653870989946,-78.02822416243,-69.98587339740548,-63.51593791942221
-8.599999999999866,-30,-79.63531035490202,-80.11051029206781,-69.11595169923821,-62.45787397676925
-8.799999999999862,-30,-77.95313915927036,-77.46179689622177,-71.514640302978,-59.667640902021006
-8.999999999999858,-30,-82.02544833900986,-80.56750594106072,-71.66736530678492,-65.63063995365103
-9.19999999999986,-30,-75.56800495406584,-75.1434032414236,-68.28989659970004,-58.06261562793696
-9.399999999999864,-30,-78.53667687699395,-83.14535542959808,-72.33810483151949,-67.91941260435415
-9.59999999999986,-30,-80.34767703477323,-83.98957419724188,-78.22820565578355,-68.61721996297793
-9.799999999999855,-30,-84.51195741016568,-87.18701029685035,-74.47115373228604,-70.6669651602319
-9.999999999999858,-30,-77.49145676236982,-78.19960126251836,-75.52889044885174,-64.53056172265855
-10.19999999999986,-30,-72.31405447283171,-75.05522525585914,-63.4292977682464,-55.235863064498815
-10.399999999999856,-30,-76.67060691777908,-80.44473743864634,-71.86323460178559,-61.473698830564956
-10.599999999999852,-30,-81.4841932206448,-81.29121572534558,-75.7537825628095,-67.16712061748507
-10.799999999999855,-30,-84.21220280034258,-84.05204833149757,-78.55833351598694,-66.77348948918828
-10.999999999999858,-30,-85.3458021357797,-82.21840053833861,-77.76805634283433,-68.78394270691476
-11.199999999999854,-30,-76.4210430868721,-78.3263230139231,-74.91900526371548,-61.73450201390761
-11.39999999999985,-30,-82.26468795191833,-83.20257687060477,-74.83794489617934,-68.45189865452686
-11.599999999999852,-30,-84.99349298090316,-86.96391717844746,-75.64163376920702,-64.05285684723141
-11.799999999999855,-30,-80.29154462498285,-81.29442921481733,-72.01416057362074,-61.22142999154658
-11.99999999999985,-30,-79.69921740576856,-83.73448633377305,-71.49590203227183,-62.497958492488614
-12.199999999999847,-30,-75.62605669785778,-78.69363274870356,-69.4964056834577,-60.29195249574002
-12.39999999999985,-30,-77.1525617480819,-82.25236655168226,-75.09617290103733,-61.68387485687581
-12.599999999999852,-30,-81.34521988848216,-80.4771739265487,-72.36169310825701,-59.740175301470664
-12.799999999999848,-30,-79.72897749113217,-81.89300010383705,-73.81791473340564,-58.98576132400892
-12.999999999999844,-30,-73.62605526109013,-76.82206465383365,-68.78706050358304,-55.74281342166858
-13.199999999999847,-30,-81.88263436499399,-81.11054761527745,-75.11531357409471,-65.85747116026198
-13.39999999999985,-30,-75.78706445047246,-78.04679751487572,-72.09102554864683,-59.61804112725789
-13.599999999999845,-30,-73.83274022593478,-78.12420794719843,-70.20759305990438,-59.517873441177215
-13.79999999999984,-30,-83.20790118954822,-86.53101730375968,-77.65325749922191,-62.74516140587866
-13.999999999999844,-30,-78.84630581312753,-83.20098295701102,-77.36177920127179,-61.23361561514019
-14.199999999999847,-30,-75.882778902417,-75.26892862072668,-71.46798480505052,-57.11801122867056
-14.399999999999842,-30,-80.94849565817945,-88.3660284111955,-76.60305131567814,-65.02947194358872
-14.599999999999838,-30,-77.91172270730733,-81.36054787843426,-78.63524713620625,-59.836210930175106
-14.79999999999984,-30,-75.27115292825432,-75.75117883172136,-72.06326689373294,-55.0368655557457
-14.999999999999844,-30,-78.35731534028959,-79.86844922895234,-72.21764132932783,-59.96190716566159
-15.19999999999984,-30,-73.3717826509507,-76.91393072419369,-70.29994484614272,-56.81284851531493
-15.399999999999835,-30,-73.78466846460793,-78.35773587634745,-71.7802927186217,-57.059740855418845
-15.599999999999838,-30,-73.64980848020159,-75.25369934698821,-68.71252229087183,-54.7563549980213
-15.79999999999984,-30,-79.02137853127006,-81.65599594049034,-72.15081101731303,-61.95679921565638
-15.999999999999837,-30,-82.4046880810904,-85.06993409926699,-74.60046995842887,-60.16631258568168
-16.199999999999832,-30,-83.89399792650491,-86.58977360769444,-79.15576148519213,-63.479082532524735
-16.399999999999835,-30,-79.24987729092203,-79.9760826852102,-72.57725637265372,-59.65560174738945
-16.599999999999838,-30,-87.0155726177061,-85.77210677979915,-81.40820259390964,-64.23903679560408
-16.799999999999834,-30,-75.67240260562282,-79.45916360353459,-72.12992035611306,-52.71062295213639
-16.99999999999983,-30,-78.45815349149632,-85.27503841533037,-77.9801973836879,-60.308059269169064
-17.199999999999832,-30,-81.56515794230246,-82.41206291312812,-77.15136781096822,-59.22358723656254
-17.399999999999835,-30,-80.16425937229428,-79.04107955111607,-74.81427649986028,-60.62795484924957
-17.59999999999983,-30,-78.8312186438468,-79.73784824066635,-74.54468574121398,-60.09682303852575
-17.799999999999827,-30,-81.1946104965541,-84.13094277952347,-74.9711716844371,-60.25866180985066
-17.99999999999983,-30,-74.69317258487798,-81.65909988954374,-71.53247337565195,-56.5520989653217
-18.199999999999832,-30,-81.74097847201028,-87.73639221064724,-77.64266575205653,-60.391092756094906
-18.399999999999828,-30,-84.9341713813331,-86.9589620523669,-77.89789339387467,-59.37166526346725
-18.599999999999824,-30,-79.04557881109801,-84.09963600861526,-74.07098513951607,-57.266516611248576
-18.799999999999827,-30,-78.43293230936236,-80.51614473270774,-73.51967386098543,-57.43324430310198
-18.99999999999983,-30,-78.03349208549045,-80.14574754894929,-77.18122107584733,-54.80896735738054
-19.199999999999825,-30,-77.52944167026277,-79.67062711282838,-78.73781160779146,-57.07572044724331
-19.39999999999982,-30,-81.94798170335349,-83.11798319857792,-77.21664737455734,-58.26054711999825
-19.599999999999824,-30,-86.00019906214555,-88.19890182807276,-80.3288165171893,-63.07436830419388
-19.799999999999827,-30,-76.60567562369172,-78.8329640328718,-71.99390216242878,-49.43659039008688
-19.999999999999822,-30,-73.36014850374607,-78.61590609332961,-70.80764266217011,-49.94276472038213
-20.199999999999818,-30,-77.92631255012324,-77.21042203203444,-76.43273408723569,-55.25538926048942
-20.39999999999982,-30,-74.86359276376704,-77.17593603495428,-69.4286026488536,-48.933680112523085
-20.599999999999824,-30,-75.04097249242908,-80.38143064519166,-75.6642328927374,-53.846398707453794
-20.79999999999982,-30,-79.3043766585873,-80.67282999097735,-74.98555092739899,-52.839233924990864
-20.999999999999815,-30,-81.07569483274442,-84.47202285904213,-80.81444749783378,-60.333823938448774
-21.199999999999818,-30,-74.76929646736201,-77.19337792862324,-72.56529321983487,-50.74427008381098
-21.39999999999982,-30,-76.0057708018365,-76.45748367651107,-71.85867848534178,-51.690875244801646
-21.599999999999817,-30,-79.38264239437893,-84.86186390899849,-76.29212899468646,-57.770857688208146
-21.799999999999812,-30,-80.15939810010158,-79.66600474003525,-78.12513273503916,-54.24337614353669
-21.999999999999815,-30,-79.94220374222574,-85.47607126250232,-75.96385665196898,-51.71424434439264
-22.199999999999818,-30,-77.85163541077559,-82.41263884697065,-73.92887794848369,-51.30365993126419
-22.399999999999814,-30,-75.2778151377028,-76.86582881688933,-71.41031976049412,-45.40133742374874
-22.59999999999981,-30,-77.09856842197561,-85.71346597373636,-79.28600868223629,-53.88466268731933
-22.799999999999812,-30,-74.14161661628854,-81.78327098378875,-73.38366715330821,-48.580881848698226
-22.999999999999815,-30,-77.2599612601123,-82.92824471123109,-79.55629779204025,-53.34248167577841
-23.19999999999981,-30,-75.21094220740021,-79.905726345919,-74.56124152351627,-50.926243187890044
-23.399999999999807,-30,-84.0498625929834,-87.77101836982966,-81.45380254627707,-54.38686144095305
-23.59999999999981,-30,-80.43460941577365,-86.18200714031836,-76.89186891582571,-51.38156014506294
-23.799999999999812,-30,-80.54762983879935,-85.32113919020644,-79.05788884495985,-50.092061067620236
-23.999999999999808,-30,-77.13212298724031,-78.93161302586631,-75.69506250209727,-48.260767823121164
-24.199999999999804,-30,-80.99056820173242,-84.81590738057467,-76.60587026486525,-49.68928478487803
-24.399999999999807,-30,-81.10532265004831,-85.95637882623973,-77.7726703320601,-52.359003746262765
-24.59999999999981,-30,-77.73854135879,-80.61518180513886,-76.45761875561342,-46.53101104882496
-24.799999999999805,-30,-81.4893057950274,-83.3913972116002,-79.25979802249815,-47.80320087382026
-24.9999999999998,-30,-79.7003232215328,-79.62773174727819,-77.52191641022519,-46.516956370924454
-25.199999999999804,-30,-82.82920844480066,-86.78179966921302,-80.70158973511997,-54.12840953977605
-25.399999999999807,-30,-79.7527182437974,-79.7303572186176,-75.67557578132343,-44.51264924396607
-25.599999999999802,-30,-74.83464243300129,-82.83719368395323,-76.80766536407758,-44.03158012688062
-25.799999999999798,-30,-74.23876682049388,-79.26609435905463,-71.26164528805761,-40.84684613014149
-25.9999999999998,-30,-83.00748901621519,-84.05945635141681,-83.07991415586214,-47.998397491116236
-26.199999999999804,-30,-81.21404490518555,-83.29051505544669,-82.33570884146509,-46.55665623025421
-26.3999999999998,-30,-73.2665655712887,-82.36740107627408,-72.43716141422352,-36.92649608004219
-26.599999999999795,-30,-79.67507549025616,-87.80013842276163,-80.8942973320817,-43.61414235479644
-26.799999999999798,-30,-74.1085169096796,-82.25766888754129,-73.37605982179797,-36.284069178018704
-26.9999999999998,-30,-80.90168799804651,-84.0747901960715,-75.21724802819003,-40.265770881051246
-27.199999999999797,-30,-75.25564367457707,-79.45255683649395,-75.61891784417631,-36.75394071655401
-27.399999999999793,-30,-81.4604194475018,-85.68100389792899,-76.87110574925326,-40.030893607060705
-27.599999999999795,-30,-77.42924382684332,-78.67335948327285,-76.88704122247177,-37.00036225900033
-27.799999999999798,-30,-82.49951917285374,-88.76702555764882,-79.00412759106446,-40.98788929124127
-27.999999999999794,-30,-74.53949183537384,-82.83024808777785,-75.09061216998995,-33.84664294005738
-28.19999999999979,-30,-73.63503584144223,-80.94890072959721,-77.23236994972234,-32.64292269867117
-28.399999999999793,-30,-78.90830618602081,-81.24513811899318,-77.5515568871521,-32.47283183772023
-28.599999999999795,-30,-79.17653564582461,-78.53619268563624,-74.86540671958703,-30.117871363411314
-28.79999999999979,-30,-76.1791200451075,-84.56145991876993,-74.91331623070421,-27.266572429982727
-28.999999999999787,-30,-78.24770066865472,-82.65258078020429,-77.02692766370413,-27.174682046481962
-29.19999999999979,-30,-74.25457278512216,-83.68185022765421,-79.07853724480732,-23.594085704324776
-29.399999999999793,-30,-80.35505815058326,-81.80458971828295,-78.2234676869537,-19.47249037915829
-29.59999999999979,-30,-77.44014586237257,-82.91178806254057,-81.35270904379456,-19.298061051581072
-29.799999999999784,-30,-79.55774481200564,-88.05135387707617,-80.5141711627561,-10.191348335037393
-30,-30.0,-73.46690444895287,-81.98233634850236,-74.46690444895287,1.383897811579641
-30,-29.8,-78.56114572916863,-88.09832844348868,-78.60471937841812,-12.238322901441418
-30,-29.6,-76.53662770151769,-83.09570672026366,-75.62406452009564,-17.48197970929881
-30,-29.400000000000002,-78.999824249,-83.58094628032923,-77.13141471262952,-20.24884694120073
-30,-29.200000000000003,-84.28559451614166,-86.88890749898853,-81.46163005645646,-27.801142975656013
-30,-29.000000000000004,-79.37291827329284,-84.99857138979297,-78.59369127824337,-25.520672656068076
-30,-28.800000000000004,-73.11892488837935,-80.76706857644506,-77.38472870278261,-27.472181087655716
-30,-28.600000000000005,-76.48449253179913,-77.15527849784831,-74.79562145803666,-28.736957175621555
-30,-28.400000000000006,-78.57565068051305,-83.26923191235412,-74.93239997938171,-27.496925631079517
-30,-28.200000000000006,-79.09872200397339,-79.81525278384825,-78.50138789569324,-33.50927475292072
-30,-28.000000000000007,-83.13294131902678,-87.87257723681465,-85.58182098441061,-40.88897208909284
-30,-27.800000000000008,-77.97710152667067,-83.73999949325501,-80.4724931084599,-35.960863226846264
-30,-27.60000000000001,-83.08302717880485,-86.86934543960591,-79.62522978317637,-40.196348215332264
-30,-27.40000000000001,-78.53704492466314,-85.34694307333884,-76.12635862291162,-35.69683278246947
-30,-27.20000000000001,-75.75682425850725,-80.59046325082487,-78.39355008890794,-37.891847130883946
-30,-27.00000000000001,-73.95301690977165,-79.81055907765308,-77.63745687962809,-37.001539762631936
-30,-26.80000000000001,-73.64035959422809,-78.52196865997139,-78.37281668210967,-40.54836895044793
-30,-26.600000000000012,-74.57805117480706,-82.48389226548697,-77.35882933298147,-40.29789619752095
-30,-26.400000000000013,-74.5655376239077,-84.4957772859582,-75.39494178097281,-41.05487228972557
-30,-26.200000000000014,-77.6900966600666,-84.64490287404819,-75.56843272378701,-43.91104404885499
-30,-26.000000000000014,-79.67095768724708,-82.65049988280171,-79.59853254760007,-43.58944102250045
-30,-25.800000000000015,-79.87638705920857,-79.88083613020555,-79.85350859164478,-42.46158790129174
-30,-25.600000000000016,-76.75439186425182,-79.78392018412744,-77.78136893317547,-42.97830662705419
-30,-25.400000000000016,-82.03090969579775,-85.08569113309191,-80.10805215827169,-45.867983158439756
-30,-25.200000000000017,-76.68969595648616,-81.76990589057917,-74.8173146661668,-47.11651576114163
-30,-25.000000000000018,-75.29468904593176,-80.40050438298475,-72.47309585723933,-40.28972900663044
-30,-24.80000000000002,-80.6854497868464,-86.81704897594844,-81.91495755937561,-47.22885263816794
-30,-24.60000000000002,-82.07570749724285,-83.23327054676825,-82.35663010041937,-52.149099790453825
-30,-24.40000000000002,-75.64173163504725,-78.82544012922683,-74.9743839530354,-44.22806504924937
-30,-24.20000000000002,-74.53436943919536,-82.74440655490477,-79.91906737606249,-50.61778395920762
-30,-24.00000000000002,-81.25166430948094,-82.48821483324996,-80.68872479462391,-48.81736963050433
-30,-23.800000000000022,-80.17846146093251,-84.44171180617907,-79.66820245477194,-54.21263368359241
-30,-23.600000000000023,-79.81512010820367,-88.10525833269628,-81.35786060815155,-55.30481133744042
-30,-23.400000000000023,-78.69621625605527,-85.01343207960781,-81.29227630276152,-47.629275150730756
-30,-23.200000000000024,-76.19256558342636,-79.53705040582906,-77.84226626731024,-48.557567247799675
-30,-23.000000000000025,-72.98658730927704,-76.35853422846785,-72.69025077734902,-46.772771193014755
-30,-22.800000000000026,-79.16319089448032,-87.56279472496084,-84.92114035746062,-55.36040558986991
-30,-22.600000000000026,-76.09046471648801,-80.51792200798806,-77.90302445622729,-50.68911872157064
-30,-22.400000000000027,-72.65136317078472,-83.1068722271799,-77.51885854799335,-49.64238083403894
-30,-22.200000000000028,-79.03129768514953,-80.51505858363646,-77.95405514744137,-50.406079667929625
-30,-22.00000000000003,-77.57966076683141,-84.09187537736472,-78.55800785708811,-57.33004845925466
-30,-21.80000000000003,-72.32236863570871,-81.86324064070477,-79.35663400077108,-48.44061204420585
-30,-21.60000000000003,-80.30471615019599,-87.87445106450798,-87.3952295498884,-56.78344484371728
-30,-21.40000000000003,-72.90300833944318,-81.50181353061245,-77.05010065593785,-48.73520509890268
-30,-21.20000000000003,-75.39413662273353,-81.02222133152185,-81.59813987026061,-51.573113486709275
-30,-21.000000000000032,-78.61859369635116,-83.27616905755947,-77.87984103126172,-54.1379701369658
-30,-20.800000000000033,-72.0564418080071,-81.74372087158542,-77.37526753919535,-52.910124805598606
-30,-20.600000000000033,-77.80046791282437,-84.5176656652786,-80.17720751251599,-56.982633727540446
-30,-20.400000000000034,-75.86170678292325,-84.6090401690239,-79.29669689783665,-54.3667842465924
-30,-20.200000000000035,-78.44017212227823,-84.21786006707696,-84.93375058516573,-60.26282729553162
-30,-20.000000000000036,-71.51497068178615,-82.32323411294564,-75.06747652336206,-54.65009273999785
-30,-19.800000000000036,-78.59351014351033,-84.4325720139533,-86.2052836047732,-59.0361983711681
-30,-19.600000000000037,-78.52254241724296,-79.39262772812641,-77.19392496219918,-54.268094204247234
-30,-19.400000000000038,-73.52038849244128,-81.42172431646183,-79.25172282123737,-58.56428823788189
-30,-19.20000000000004,-74.2823559430009,-81.2151714480378,-79.07398600547215,-54.62026478245244
-30,-19.00000000000004,-81.83264631030097,-83.79717278340287,-83.68491731994402,-60.46039259183386
-30,-18.80000000000004,-71.73987434277832,-77.73634521450059,-72.65313279115519,-51.65344478489456
-30,-18.60000000000004,-73.58565988583747,-78.61431075493664,-78.56025355741934,-52.781191357569675
-30,-18.40000000000004,-76.88808617084968,-83.94915482934186,-79.92436415830804,-55.36185804044197
-30,-18.200000000000042,-71.967849502655,-77.06157596124568,-74.06616222260867,-52.71627650669308
-30,-18.000000000000043,-78.56953818854817,-87.69616470243992,-84.73023739777415,-63.58916377821763
-30,-17.800000000000043,-78.11375733501963,-82.27352843010597,-79.33719614713657,-57.401247460432906
-30,-17.600000000000044,-73.41113413924374,-81.60429663869608,-77.6976670418765,-57.96327143655522
-30,-17.400000000000045,-71.55202413024188,-78.77882718149763,-74.90200700267579,-55.36570247963089
-30,-17.200000000000045,-79.44161369307024,-85.7023087952301,-81.8554038244044,-57.51383311866429
-30,-17.000000000000046,-74.08584520724585,-79.3806862388883,-73.5638013150542,-56.413707092726746
-30,-16.800000000000047,-74.79493637180485,-79.12417961922635,-73.33741862131453,-55.375638967827925
-30,-16.600000000000048,-74.39115360825319,-81.75505779414267,-77.99852363204958,-60.221987809947386
-30,-16.40000000000005,-70.6234765082108,-80.02230282076725,-75.29609742647904,-56.70182188294625
-30,-16.20000000000005,-75.39301753517161,-80.82702965767389,-79.13125397648433,-62.71633858250396
-30,-16.00000000000005,-72.42922710098743,-78.89869124182552,-79.2334452236489,-61.99506972824
-30,-15.80000000000005,-83.48195815846978,-90.98714308164706,-88.35252567242675,-69.28794635681287
-30,-15.600000000000051,-70.37506428340278,-79.9162413395191,-74.31235047273248,-58.41889699055199
-30,-15.400000000000052,-74.60850248098882,-78.18594563871451,-76.61287822697498,-58.88795061778572
-30,-15.200000000000053,-69.69911737726339,-78.31310325531432,-75.77095518207132,-58.21202104643535
-30,-15.000000000000053,-79.0132660958187,-84.66407399544318,-80.15294010678039,-59.75753193215222
-30,-14.800000000000054,-77.88993626497022,-81.57784820295859,-82.09782229949153,-62.86353492698272
-30,-14.600000000000055,-73.30448982470237,-83.02979056693033,-81.58096539580339,-58.50545361867098
-30,-14.400000000000055,-74.19694347227478,-83.95992056779208,-81.542387814776,-62.623364100185114
-30,-14.200000000000056,-76.5482333281494,-85.34917714382553,-81.9630274255158,-65.1982597517692
-30,-14.000000000000057,-71.46172185180052,-81.30092560753971,-80.94624846365619,-60.33355826566867
-30,-13.800000000000058,-69.63859769137096,-76.51635749590868,-77.19324138169719,-55.73050159802748
-30,-13.600000000000058,-76.98779373146537,-84.90440861875939,-80.6129408974957,-67.29807411273799
-30,-13.400000000000059,-73.71567702926309,-77.67144899549196,-79.41171593108865,-61.24269260787394
-30,-13.20000000000006,-73.52653734697427,-82.52177138815696,-82.29385813787347,-61.268694933141305
-30,-13.00000000000006,-71.62402194697586,-77.65902609722644,-74.46301670448288,-60.579774865061175
-30,-12.800000000000061,-77.00094709088695,-81.07603246131832,-83.91200984861338,-63.16879368149001
-30,-12.600000000000062,-75.07642409104405,-82.19190490933569,-77.0599508712691,-59.45490628425746
-30,-12.400000000000063,-74.12695734301283,-83.28315099365771,-81.18334619005734,-64.71465929885112
-30,-12.200000000000063,-76.71878197714501,-80.91600904239083,-77.84843299154502,-61.5143287894271
-30,-12.000000000000064,-71.71620310549007,-78.95478740699123,-79.91951847898675,-60.718259565706646
-30,-11.800000000000065,-74.37041977040283,-81.65068841159936,-79.64780382176482,-63.57768918832843
-30,-11.600000000000065,-73.42916474655786,-82.75144815579826,-81.78102395825393,-66.84038782458202
-30,-11.400000000000066,-69.57597536734397,-75.94060734176935,-73.00271842308288,-61.18992912569125
-30,-11.200000000000067,-73.57998668037018,-79.98730443057775,-78.08202450352672,-64.39548343056208
-30,-11.000000000000068,-73.45909797757265,-81.90944217307688,-80.03684377051795,-64.47498434165288
-30,-10.800000000000068,-72.34002751594176,-78.83374233145236,-76.9938968002973,-63.555183489142884
-30,-10.600000000000069,-77.56154978183079,-84.09898294436684,-82.29196043966601,-64.97488783650616
-30,-10.40000000000007,-73.02261648263124,-82.60411931949196,-82.82998879862464,-66.6330807114104
-30,-10.20000000000007,-76.1934658517769,-82.81939333938958,-82.07822255636215,-68.00003114802912
-30,-10.000000000000071,-70.54831523212725,-81.21902604579383,-78.51088154564526,-63.54998650593386
-30,-9.800000000000072,-71.63532698525542,-80.35118354981968,-74.67613066313497,-61.83113841320107
-30,-9.600000000000072,-72.33499780310375,-79.09636634456201,-78.45446918209335,-60.72401211029791
-30,-9.400000000000073,-71.63197742952657,-81.43922802760513,-76.83054947500095,-61.21328520236104
-30,-9.200000000000074,-75.48347090926849,-79.336977550992,-79.76157926363419,-67.25618993750521
-30,-9.000000000000075,-74.44275243717607,-81.34289307145183,-77.80083546940092,-63.406027084041966
-30,-8.800000000000075,-73.80522211536478,-84.75237870860849,-81.24372097165704,-65.95822271440758
-30,-8.600000000000076,-82.6248542034402,-87.61941279626974,-85.1442128591039,-70.96677648097103
-30,-8.400000000000077,-73.79431641200897,-80.83666717703343,-80.39498172450286,-65.3243809340255
-30,-8.200000000000077,-74.73365928381385,-79.8241965845461,-83.41608104704194,-69.45111092636066
-30,-8.000000000000078,-70.6127893199649,-74.75191177088652,-77.37742031982803,-61.51689676194767
-30,-7.800000000000079,-70.43858047977533,-81.62669100758436,-79.28587655101347,-66.52863571730057
-30,-7.60000000000008,-71.82701955363832,-81.06452545971031,-77.75743963799472,-63.102337435002916
-30,-7.40000000000008,-71.44209194204258,-76.72940496613715,-77.45609814778179,-60.90200972254702
-30,-7.200000000000081,-73.97725291868437,-86.31478930393033,-83.07531058149692,-72.621129834489
-30,-7.000000000000082,-71.7843528164688,-75.17253337566179,-78.96693056179689,-61.611569676756645
-30,-6.800000000000082,-80.43289790222629,-86.87214808547424,-85.70046770904538,-69.44285669897684
-30,-6.600000000000083,-73.36421786331563,-82.85496782706836,-82.71725512940866,-64.55634139803263
-30,-6.400000000000084,-73.45985528194848,-82.00253995944911,-79.89883889070977,-65.8335868087211
-30,-6.2000000000000846,-69.25921772523168,-79.85427689842857,-77.78463011403983,-63.81402060954329
-30,-6.000000000000085,-73.98514169404235,-80.63302006700185,-79.59746892424181,-64.7204990867736
-30,-5.800000000000086,-73.40857088468255,-84.10971815854384,-81.10830271321561,-67.32398541078594
-30,-5.600000000000087,-73.09171204125698,-80.84658299077238,-77.87934199398892,-67.18670550260988
-30,-5.400000000000087,-76.15534318547849,-83.96439773718286,-80.0313686322602,-68.4294562774487
-30,-5.200000000000088,-72.28475286586409,-80.14845617792015,-78.24967509737805,-70.73754490714872
-30,-5.000000000000089,-69.43338190029161,-82.35220444405778,-76.48770620672863,-67.06443057561467
-30,-4.8000000000000895,-67.67069982245735,-75.64511746582785,-77.81493557407313,-62.47960093773528
-30,-4.60000000000009,-67.09148418588087,-76.12197827844878,-75.32614491548331,-66.07785143548786
-30,-4.400000000000091,-71.29414522155693,-76.38120268165258,-77.61974870897649,-63.457609967343025
-30,-4.200000000000092,-72.9782298956092,-81.12234329926888,-82.39529825420702,-70.31844095734522
-30,-4.000000000000092,-74.0377960938188,-88.23946376573969,-84.54685585908881,-73.55441955076108
-30,-3.800000000000093,-71.13860828591238,-81.39833439245261,-80.74019050623572,-68.83132728919948
-30,-3.600000000000094,-67.6238543079489,-76.94214895223303,-78.31849463756144,-67.4923689035601
-30,-3.4000000000000945,-69.84776449609191,-83.2251438152845,-79.63600329032703,-65.89179145811434
-30,-3.200000000000095,-63.18890749078174,-71.62589375559428,-72.07128990365386,-58.40818016474996
-30,-3.000000000000096,-72.2443144368352,-82.74143615333365,-80.22139052103101,-72.6385825929223
-30,-2.8000000000000966,-69.15212028965594,-75.70991230343864,-77.22444509900338,-67.72114998551066
-30,-2.6000000000000973,-71.76538666226848,-80.38439026508713,-82.93352035675566,-72.50896011530787
-30,-2.400000000000098,-71.02169618910197,-83.70245922800062,-82.28620414252133,-70.9396116580826
-30,-2.2000000000000988,-63.86112409194162,-75.60420108099166,-77.222577002237,-66.9531957676468
-30,-2.0000000000000995,-64.848376746225,-77.65432898093721,-76.30735074862281,-65.11443465111844
-30,-1.8000000000001002,-70.14487019175789,-82.01426586625526,-80.70194697476587,-69.58476008846692
-30,-1.600000000000101,-72.85466474048745,-79.78807906752617,-82.51043166484853,-70.46824804899192
-30,-1.4000000000001016,-71.22886468241522,-78.22688001634411,-78.98391490310668,-65.01601840583031
-30,-1.2000000000001023,-72.30797875219717,-82.3711847149497,-77.16291134356906,-67.26859541104999
-30,-1.000000000000103,-72.47719371730783,-80.60618732752437,-78.43261380145849,-67.61118129221995
-30,-0.8000000000001037,-69.1497182481755,-78.34510405355712,-83.20623712666537,-67.45700013087469
-30,-0.6000000000001044,-61.78520253402661,-74.04759274702599,-75.94343782303578,-62.26571748662221
